KEY,LANGUAGE,TEXT
127272650,E,Allowable sub-jurisdictions removed
127272644,E,Tax Code Default
127272635,E,Plan Taxation updated
127272784,E,Promoter BN
127272646,E,WithHolding Tax Rate Table
117440653,E,Defining Business Operation Change Log
126682641,E,Calendar ID
126682637,E,Business Operations updated
128322900,E,Specimen Plan not approved for CLB
128322677,E,Invalid beneficiary
128322901,E,Request not designated to attract CLB for the Bene
128322678,E,Late transaction
128321886,E,Lifetime Limit exceeded
128322902,E,Anti-churning rule violation
128322903,E,"Contribution transaction date earlier than January 1, 2005"
128322904,E,PCG information is missing
128322905,E,PCG does not pass (enhanced) Mod 10 check
128322906,E,Contract is not an Individual/Sibling Only contract
128323003,E,$100 Contribution not met
128323004,E,PCG SIN or Agency BN not matched by CRA
128323005,E,PCG custody not confirmed by CRA
128323061,E,SIN has been flagged by SIR
128323062,E,Unknown Code 
128321609,E,Age of contract
128321442,E,Beneficiary is ineligible
128321612,E,Contribution received late
128321610,E,Contribution too small
128321437,E,Lifetime Limit Exceeded
128321439,E,Minimum Contribution Criteria not met
128321611,E,"Replacement or transfer, unrelated or age"
126944816,E,Payments updated
126944818,E,Payment Lead Time
126944817,E,Payment Abandonment Lead Time
126944827,E,Allowable Types removed
126944825,E,Payment Frequency removed
126945578,E,Remove Revert
126945580,E,Remove Revert Allowed
126944822,E,Tax Estimate Overdue
126945218,E,Multiple overlapping payment streams allowed
117440693,E,Revertable Type
129304877,E,Revert EAP to PSE
117440743,E,Defining Settlement Change Log
132582377,E,Internal stl Change Log Error
132582374,E,Settlement updated
132582375,E,Settlement Lead Time
117440660,E,Defining Term Change Log
127142638,E,Cyclical Redemption updated
127142639,E,Allow Cyclical Redemption
127142640,E,Cyclical Frequency
127142641,E,Offset Duration
127142643,E,Offset Direction
127142642,E,Redemption Period
127141442,E,Internal trm Change Log Error
127141443,E,Maturity Category Id added
127141444,E,Default
127141445,E,Remit to Plan Amount Allowed
127141446,E,Remit to Plan Interest Only Allowed
127141447,E,Remit to Plan Principal Only Allowed
127141448,E,Remit to Plan Principal & Interest Allowed
127141449,E,Remit to Plan Percentage Allowed
127141450,E,Remit to Plan Interest Only
127141451,E,Remit to Plan Principal Only
127141452,E,Remit to Plan Principal & Interest
127141453,E,Rollover Amount Allowed
127141454,E,Rollover Interest Only Allowed
127141455,E,Rollover Principal Only Allowed
127141456,E,Rollover Principal & Interest Allowed
127141457,E,Rollover Percentage Allowed
127141458,E,Rollover Interest Only
127141459,E,Rollover Principal Only
127141460,E,Rollover Principal & Interest
127141461,E,Maturity Category Id deleted
127141462,E,Maturity parameter updated
127141463,E,Maturity Category updated
127141464,E,Maturity Category 1 Distribution of Funds updated
127141485,E,Maturity Distribution of Funds updated
127141465,E,Maturity Notice
127142681,E,Pay Interest on Partial Redemption
127142696,E,Pay capital Interest 
127142698,E,Penalty call rate table COID
127142699,E,Penalty call rate table descriptor
127142700,E,Penalty call rate table refer back changed
127142697,E,Penalty call rate table name
127142682,E,Previous Cyclical Rate
127141466,E,Maturity Remit Instruction updated
127141467,E,Default
127141468,E,Default Instruction
127143818,E,Remit to Client allowed
127143819,E,Remit to Client
127141469,E,Deposit to Savings allowed
127141470,E,Deposit to Savings
127141471,E,Default Instruction allowed
127141517,E,Invest Using Specific Instruction Allowed
127141472,E,Copy from Maturing Product
127141473,E,Annually
127141474,E,At Maturity
127141475,E,Copy maturing
127141476,E,Default
127141477,E,Interest earn frequency
127141478,E,Monthly
127141479,E,Quarterly
127141480,E,Semi-annually
127141481,E,Default Term duration
127141483,E,Product ID
127141482,E,Use same Account Number
127141484,E,Maturity Rollover Instruction updated
127141504,E,Term Redemption options updated
127141505,E,Allow Prior to Maturity
127141498,E,Term Maturity date updated
127141495,E,Maximum
127141497,E,Maximum-1
127142548,E,Maximum-2
127142550,E,Maximum-3
127142552,E,Maximum-4
127142554,E,Maximum-5
127141506,E,Minimum Remaining
127141507,E,Minimum Redemption
127141494,E,Minimum
127141496,E,Minimum-1
127142547,E,Minimum-2
127142549,E,Minimum-3
127142551,E,Minimum-4
127142553,E,Minimum-5
127141502,E,Next Business Day
127141501,E,Non-Business Day
127141500,E,Term Non-Business Day Maturity updated
127141508,E,Term Penalty updated
127142791,E,"Default Call Rate 1selected, 2 allowed"
127141511,E,"Default Flat Fee 1selected, 2 allowed, Normal = 3, Minimum = 4"
127141515,E,"Default MVA 1selected, 2 allowed, Normal = 3"
127141512,E,Maximum penalty Fee
127141514,E,Maximum penalty Rate
127141510,E,"Default No Penalty 1selected, 2 allowed"
127141509,E,Penalty
127141516,E,Positive Penalties Allowed
127141513,E,"Default Rate 1selected, 2 allowed, Normal = 3, Minimum = 4"
127141503,E,Previous Business Day
127141492,E,Term Principal updated
127141499,E,Snap to Month End
127141493,E,Term Duration updated
117440654,E,Defining Transaction Change Log
126748380,E,Internal txn Change Log Error
126748171,E,Back date Maximum
126748172,E,Future date Maximum
126748170,E,Transaction updated
117440539,E,Defining Product Type
119210492,E,All
119211476,E,Clearing
119211463,E,Fund
119210369,E,Plan
119210368,E,Savings
119211475,E,Settlement
119210347,E,Term
117440766,E,HRSDC Status
117440578,E,HRSDC Reason for Status Change
121769765,E,Contract Closure Request
121769766,E,Contract Registration Request
121769760,E,DTC is No
121769761,E,DTC is Yes
121769759,E,More than 365 days from contract signature date
121769764,E,HRSDC Request
121769763,E,ITA Violation
121769770,E,Residency is No
121769762,E,Residency Reinstated
121769771,E,Residency is Yes
121769758,E,Unresolved Transfer
134090332,E,Closed
134090330,E,De-Registered
134090331,E,Nullified
134090328,E,Pending
134090329,E,Registration confirmed
134090333,E,Rejected
117440577,E,HRSDC Transfer Status
121704232,E,Transfer cancelled
121704233,E,Transfer resolved
121704231,E,Awaiting Transfer
117440630,E,IBT Description
125175065,E,IBT reversed
117440675,E,RESP Contract Termination Reason
128124805,E,Accumulated Income Payment
128124804,E,Capital Withdrawal
128124806,E,Contract Matured
128124803,E,Educational Assistance Payment
128124807,E,Other
128124802,E,Contract Transferred
117440567,E,Rate Override Type
121045455,E,Absolute
121045456,E,Discretionary
121046272,E,None
117440690,E,Receipt Type
129108170,E,Instant receipt
129108667,E,None
129108171,E,On-line instant receipt
129108169,E,Regular receipt
117440720,E,RESP Registration Reject Reason
131074696,E,Missing beneficiary information
131074697,E,Missing both subscriber and beneficiary information
131074695,E,Missing subscriber information
131074698,E,Rejected contract transaction
117440593,E,Reverse action codes
122749623,E,Reverse action is must reverse
122749625,E,Action is not prime reverse
122749624,E,Reverse action is not reversible
122749622,E,Reverse action is reverse
117440594,E,Reverse result codes
122817457,E,Reverse result is failed
122815164,E,Reverse result is not reversible
122815162,E,Reverse result is NULL
122817458,E,Reverse result is partially reversed
122815163,E,Reverse result is reversed.
117440738,E,Sold Fund Change Log
132254653,E,Reinvestment Option Updated
117440715,E,Sold Index Change Log
130746789,E,Index changed
130746791,E,Index Sold Feature Internal Error
130748315,E,Index Interest Remit Instruction updated
117440714,E,Index Sold feature exception
130681279,E,Invalid Lock In Date for Lock In frequency
130681240,E,Lock In not Allowed
117440696,E,Not Revert
129501491,E,Not Revert EAP to PSE
117440697,E,Plan Default
129567028,E,Revert EAP to PSE using Plan Default
117440695,E,Revert
129435954,E,Revert EAP to PSE
117440719,E,Sold Term Change Log
131009043,E,Term Sold Feature Internal Change Log Error
131009200,E,Original Investment Id
131010474,E,Rollover Instruction (Rollover Term)
131009664,E,Start values determined
117440680,E,SOF txn map description
128453068,E,AMP Catch up payment
128453211,E,AMP Catch up payment
128453069,E,AMP Catch up payment - reversed
128453212,E,AMP Catch up payment-reversed
128453540,E,Earned interest 1
128453541,E,Earned int rev 1
128454164,E,Withdrawal fee
128454165,E,Withdrawal fee - reversed
128453484,E,Adjustment
128452602,E,Dec. Cert.
128452603,E,Reverse Dec. Cert.
128453080,E,Maturity
128452606,E,Cert. Maturity
128453223,E,Maturity
128453489,E,Maturity
128453081,E,Principal increase
128452607,E,Reverse Cert. Maturity
128453225,E,Principal increase
128453490,E,Maturity - reversed
128452572,E,Interest Payment
128452573,E,Reverse Interest Payment
128453461,E,Contribution
128453462,E,Contribution - reversed
128453057,E,Transfer in from 1
128452556,E,Transfer In
128453201,E,Transfer in from 1
128453058,E,Transferred in from 1 - reversed
128452557,E,Reverse Transfer In
128453202,E,Transfer in from 1-rev.
128453059,E,Interest
126682638,E,Central Admin-Unit
126682642,E,Sold Product Ownership
126682843,E,Customers Branch
126682842,E,Internal opr Change Log Error
126682640,E,Product Management Responsible Admin-Unit
126682639,E,Issuer Admin-Unit
117440694,E,Revert Type Allow
129370414,E,Allow EAP to PSE
117440657,E,Defining Payment Change Log
126944826,E,Allowable Types added
126944824,E,Payment Frequency added
126945577,E,Add Revert
126945579,E,Add Revert Allowed
126945908,E,Cheque Backdate Limit
126944819,E,Cheque Preparation duration
126945170,E,Default EFT Txn Type
126945901,E,EFT Backdate Limit
126944820,E,EFT Preparation duration
126944821,E,Funding Check Overdue
126944823,E,Non-Business Day Payment
126945910,E,IBT Backdate Limit
126944815,E,Internal pmt Change Log Error
128453480,E,Estate transfer out - reversed
128452592,E,Federal Tax
128453471,E,Federal tax
128452593,E,Reverse Federal Tax
128453472,E,Federal tax - reversed
128453074,E,Redemption
128452578,E,Redeem Cert. 1
128453217,E,Redemption
128453487,E,Redemption
128453075,E,Redemption - reversed
128452579,E,Reinstate Cert. 1
128453218,E,Redemption - reversed
128453488,E,Redemption - reversed
128452783,E,Distribution Reinvested fund
128452785,E,Distribution Adj. fund
128452784,E,Distribution Paid fund
128452779,E,Purchase fund
128452780,E,Reverse Purchase fund
128452781,E,Sold fund
128452782,E,Reverse Sell fund
128452562,E,CESG Deposit
128452563,E,Reverse CESG Deposit
128452564,E,CESG Refund
128452565,E,Reverse CESG Refund
128454572,E,Coupon Amount Adjustment
128454571,E,Coupon Amount
128452598,E,Non-Resident Tax
128452599,E,Reverse Non-Res. Tax
128452584,E,Interest Payment
128452586,E,Interest Adjustment
128452587,E,Reverse Interest Adjustment
128452585,E,Reverse Interest Payment
128452580,E,Maturity Cert. 1
128452581,E,Reverse Maturity Cert. 1
128453224,E,Rev. mat. cert. 1
128452574,E,Purchase Cert. 1
128452575,E,Reverse Purchase Cert. 1
128452582,E,Interest Payment
128452583,E,Reverse Interest Payment
128454511,E,Maturity instructions updated 
128453062,E,Misc.credit re:1
128452588,E,Misc. CR 1
128453205,E,Misc. Credit:1
128453063,E,Misc.charge re:1
128452590,E,Misc. DR 1
128453206,E,Misc. charge:1
128452596,E,Non-Resident Tax
128453475,E,Non-resident tax
128452597,E,Reverse Non-Res. Tax
128453476,E,Non-resident tax - reversed
128452558,E,Contribution
128452559,E,Reverse Contribution
128453076,E,Partial redemption
128452576,E,Dec. Cert. 1
128453219,E,Partial redemption
128453485,E,Partial redemption
128453077,E,Partial redemption - reversed
128452577,E,Reverse Dec. Cert. 1
128453220,E,Partial redemption - reversed
128453486,E,Partial redemption - reversed
128453066,E,"Payment, 2 tax withheld"
128453209,E,Withdrawal 2 tax 
128452600,E,Withdrawal
128452601,E,Reverse Withdrawal
128453067,E,Payment - reversed
128453210,E,Withdrawal tax-reversed
128453491,E,Transfer principal
128453492,E,Transfer principal - reversed
128453459,E,Transfer out to account 1
128453460,E,Transfer out to account 1 - reversed
128454342,E,Bonus Interest adjustment
128454340,E,Bonus Interest
128454341,E,Bonus Interest - reversed
128452594,E,Provincial Tax
128453473,E,Provincial tax
128452595,E,Reverse Provincial Tax
128453474,E,Provincial tax - reversed
128453078,E,Purchase
128452604,E,Cert. Purchase
128453221,E,Purchase
128453079,E,Purchase - reversed
128452605,E,Reverse Cert. Purchase
128453222,E,Purchase - reversed
128454510,E,Rate changed
128452568,E,Interest Payment
128452569,E,Reverse Interest Payment
128452560,E,Pre-Auth. Contribution
128452561,E,Reverse Pre-Auth Contribution
128453495,E,Renewal
128453496,E,Renewal - reversed
128453457,E,Transfer fee
128453458,E,Transfer fee - reversed
